_TYPE_	_NAME_	v000001	v000002	v000003	v000004	v000005	v000006	v000007	v000008	v000009	v000010	v000011	v000012	v000013	v000015	v000017	v000018	v000019	v000020	v000021	v000022	v000023	v000024	v000025	v000026	v000028	v000030	v000031	v000033	v000034	v000035	v000037	v000038	v000039	v000041	v000042	v000043	v000044	v000045	v000047	v000048	v000051	v000052	v000053	v000054	v000055	v000056	v000059	v000061	v000064	v000065	v000066	v000067	v000068	v000072	v000073	v000074	v000075	v000076	v000081	v000083	v000084	v000087	v000088	v000089	v000090	v000092	v000093	v000096	v000097	v000098	v000099	v000102	v000109	v000113	v000114	v000115	v000119	v000122	v000123	v000124	v000126	v000127	v000133	v000135	v000137	v000138	v000149	v000150	v000151	v000155	v000158	v000159	v000162	v000164	v000171	v000172	v000174	v000175	v000177	v000179	v000184	v000188	v000189	v000192	v000201	v000203	v000204	v000207	v000209	v000212	v000214	v000219	v000220	v000222	v000229	v000234	v000236	v000240	v000248	v000250	v000253	v000263	v000267	v000269	v000278	v000279	v000290	v000308	v000334	v000336	v000337	v000340	v000342	v000347	v000348	v000349	v000355	v000375	v000379	v000382	v000389	v000396	v000398	v000414	v000420	v000421	v000434	v000449	v000450	v000457	v000464	v000501	v000506	v000516	v000521	v000534	v000560	v000566	v000578	v000579	v000589	v000620	v000646	v000683	v000686	v000694	v000708	v000717	v000752	v000754	v000791	v000796	v000802	v000816	v000848	v000875	v000921	v000940	v000943
CORR	v000138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6913990112	0	0	0	0	0	0	0	0	0	0.4602751372	0	0	0	0	0	0	0	0.7403041328	0.6982803846	0.7728977313	0.7113735453	0	0	0	0	0.7081027979	0	0.6897163017	0	0	0	-0.024358771	0.6707173759	0.7461630901	0	0.7073720451	0.6943192769	0	0	0.6321708435	0	0.7212506211	0	0	0	0.7131769548	0.6654444616	0.6386107124	0	0.7119323378	0	0.1044257446	0.7875677432	0	0.7156793674	0.6841170939	0.6577472094	0.6578037508	1	0.5901922016	0.5981195084	0.6966872027	0.7047025048	0.7530306523	0.6538186785	0.7070781545	0	0.7363091008	0	0.7036119615	0.6545021737	0	0.6532663073	0.6147086944	0.6907299144	0	0.5974472355	0.7203470639	0.6378060377	0.7230138873	0.6182350686	0.6705792262	0.6223930697	0.020443888	0	0.6719656929	0.6637461164	0.7849692219	0.5628797116	0.7118198584	0.6585409845	0.6622504992	0.6796005767	0	0.6072791145	0.5953138879	0.593599738	-0.077383298	0	0.6361259536	0.6898813108	0.6208571397	0.599590465	0.6069720426	0.5063467059	0.1421043193	0.5887514763	-0.132872073	0.5864140019	0.7066111271	-0.098728424	0.6889040931	0.6086388766	0.6862551463	0.6858976181	0.6074805859	0.6398885689	0.6022103499	0.5057035222	0.6271730129	0.6695516439	0.0731919213	0.6752481306	0.6810692232	0.5535309089	0.0000408329	0.6521860196	0.6736413431	-0.106408829	0.6966733253	0.5322267744	0.1262957728	-0.24619263	-0.057835082	0.6087958281	-0.129370468	-0.009604281	0.5630672148	-0.214607586	0.4613329526	0.4891468833	-0.242919341	-0.114511296	0.1427590836	0.6646801515	0.6475771134	-0.025016926	0.463558693	0.0891018122	0.5217526217	0.5360700574	-0.208519601
CORR	v000149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61885763	0	0	0	0	0	0	0	0	0	0.3595902857	0	0	0	0	0	0	0	0.6418071215	0.616563765	0.6620757804	0.6098345005	0	0	0	0	0.6207897614	0	0.6017205907	0	0	0	-0.033671495	0.5704924226	0.6271746379	0	0.627933781	0.5797787561	0	0	0.6386195456	0	0.6633457075	0	0	0	0.6644274409	0.6298470093	0.6380224833	0	0.6250950795	0	0.1048286483	0.6614803415	0	0.6477351885	0.5901378599	0.5999243299	0.5548681687	0.5901922016	1	0.4809014844	0.645357789	0.572026849	0.6397668958	0.6402231383	0.6416222125	0	0.6193712466	0	0.6017950841	0.5623895212	0	0.6029611407	0.5822381744	0.6384535548	0	0.5175449364	0.6372635415	0.5992163421	0.6673944156	0.6497157159	0.6048156618	0.5661816484	0.0564801786	0	0.5807101097	0.6294339105	0.7162766895	0.4699917569	0.6988711351	0.566031097	0.5438834329	0.624712473	0	0.5673483732	0.5643986591	0.6015264032	-0.084350767	0	0.5853904201	0.6581231964	0.5072085007	0.5634742296	0.6236104266	0.4225886583	0.3260101887	0.493028812	-0.011998175	0.5672183013	0.6016180514	0.0783759231	0.5857610293	0.578522264	0.6537770786	0.583204262	0.607925782	0.5489260279	0.528594627	0.4441739951	0.5602894606	0.617191316	0.2394808064	0.601605895	0.5794631136	0.4548889495	-0.030996794	0.524964686	0.6186104938	-0.073045685	0.6108202666	0.4617809861	0.3200463253	0.0863226897	0.0116668953	0.492417441	-0.025221695	0.187726959	0.4669542879	-0.176513037	0.4592412331	0.5125684922	-0.132956257	-0.27733946	0.3341237957	0.6320055426	0.5647855663	-0.058712072	0.4257083126	-0.014436729	0.4787211801	0.5301338697	-0.252426469
CORR	v000150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6087745045	0	0	0	0	0	0	0	0	0	0.3232242474	0	0	0	0	0	0	0	0.5930050597	0.5837000994	0.5833435655	0.576608376	0	0	0	0	0.5493330221	0	0.6041597847	0	0	0	0.029366421	0.5290065977	0.5430920642	0	0.6189693408	0.5729360985	0	0	0.5431013285	0	0.6109295107	0	0	0	0.6164846932	0.554887326	0.5199734231	0	0.5993268652	0	0.1364498974	0.6005036559	0	0.5994866474	0.5851149419	0.5197793663	0.593971455	0.5981195084	0.4809014844	1	0.6238820221	0.6041777563	0.6355755679	0.5563428374	0.6280958482	0	0.6218186858	0	0.6259847054	0.5500525819	0	0.5483103674	0.5577523158	0.573251597	0	0.5240200252	0.6234744686	0.506178668	0.5891898314	0.4720810942	0.5466699158	0.5178488485	0.1017293028	0	0.5424690007	0.556342341	0.6408879758	0.5003827149	0.5686681185	0.6099294574	0.5094835466	0.5639740007	0	0.4872091271	0.5541830402	0.4617973303	-0.061775755	0	0.5296102367	0.5880453692	0.5104628705	0.5315612916	0.4553928178	0.4941405301	0.0997599161	0.5079357481	0.0553616794	0.5488364492	0.5624037983	0.0486278945	0.5381599512	0.5446026077	0.6031135112	0.5377012156	0.4650548345	0.5571949023	0.5021752453	0.4274584839	0.4836654079	0.5471465959	0.0188945967	0.5181835693	0.569982073	0.4785227506	0.0378091371	0.5707438708	0.5755926556	-0.068747972	0.571160953	0.4855606659	0.087580338	0.0063588803	-0.033262422	0.5041371206	-0.008395304	0.0685371135	0.4243555333	-0.077854503	0.4418269329	0.4494525686	-0.126108031	-0.191141266	0.1121949819	0.4892188023	0.5722092757	-0.059421572	0.3384130449	0.0050427518	0.3990201572	0.3674716773	-0.02310001
CORR	v000151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6890724357	0	0	0	0	0	0	0	0	0	0.4543521816	0	0	0	0	0	0	0	0.7267712412	0.7102395708	0.739426133	0.7495820866	0	0	0	0	0.7095964131	0	0.7047178846	0	0	0	-0.003664196	0.6691896892	0.7150161652	0	0.7022590187	0.6993025271	0	0	0.6949068399	0	0.7794364031	0	0	0	0.7632066959	0.6976732564	0.6482583413	0	0.7005061526	0	0.1474113981	0.7042254885	0	0.709131969	0.7400449888	0.6187481033	0.6756292461	0.6966872027	0.645357789	0.6238820221	1	0.673211042	0.7497316672	0.6772651477	0.8026415857	0	0.7368241909	0	0.7491896825	0.6488248338	0	0.7385964104	0.6732712179	0.7125611762	0	0.6162426466	0.7120223592	0.6499119637	0.7113858927	0.6219767745	0.6651192699	0.664821375	0.0136972497	0	0.6262316284	0.7507262922	0.7612521091	0.5966491805	0.7139322688	0.6682950327	0.6198473372	0.7319727142	0	0.6120744607	0.6394325709	0.667967334	-0.085240188	0	0.6833776538	0.7469347966	0.5933315965	0.732067958	0.5972734394	0.5729648833	0.1696526367	0.5720552834	-0.12680661	0.6471651239	0.6909787636	-0.049256363	0.6746046598	0.6703760192	0.7059094353	0.6982194098	0.577037175	0.6208658626	0.593656845	0.5442237445	0.6214496035	0.6425438689	0.0635203218	0.6735696083	0.678594924	0.5536368395	0.0085922641	0.6140038009	0.6565007018	-0.107462871	0.6587547166	0.5766344461	0.1481715969	-0.159193709	-0.097863291	0.5547904565	-0.109524535	-0.103973483	0.6188714559	-0.231722941	0.5135253386	0.5297162481	-0.256613034	-0.399779373	0.1964463861	0.6492058522	0.6293722535	-0.116944879	0.4589308526	0.0247974625	0.5225631404	0.6445791324	-0.186364892
CORR	v000155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6482445982	0	0	0	0	0	0	0	0	0	0.4010702259	0	0	0	0	0	0	0	0.6745524414	0.6819285518	0.7020955806	0.653173364	0	0	0	0	0.6667669163	0	0.6610070074	0	0	0	-0.06256192	0.664311038	0.7162384688	0	0.6986387557	0.6633294086	0	0	0.6157435435	0	0.706968603	0	0	0	0.72690009	0.6532527015	0.6442402057	0	0.6653557514	0	0.1075167584	0.7074196754	0	0.6949546123	0.6942205133	0.6494449581	0.6287071296	0.7047025048	0.572026849	0.6041777563	0.673211042	1	0.7067541919	0.6394296441	0.6557377508	0	0.7069030238	0	0.6910302312	0.63770097	0	0.6653182523	0.5722710344	0.6508947256	0	0.527676415	0.7071224099	0.5901321769	0.6966904507	0.5653793745	0.6752766802	0.5631745726	0.0052629686	0	0.6644950151	0.6541655117	0.7272708793	0.4930585529	0.6873217706	0.5953320329	0.5946924181	0.6676301557	0	0.5634806229	0.6650661338	0.5640861151	-0.116292328	0	0.597286459	0.6784857224	0.6022017813	0.5959686303	0.5616061458	0.4727228804	0.2448600494	0.6384309147	-0.149268275	0.5809497244	0.6434091425	-0.077912552	0.560216666	0.6121886756	0.6644855693	0.6245060724	0.5836387504	0.596574378	0.5944741177	0.4630732728	0.535701635	0.6390100489	0.0827509649	0.6666004114	0.6468841127	0.5279268647	-0.043523676	0.5965375301	0.5851167474	-0.130633812	0.6529456011	0.4559313669	0.0651893013	-0.177922768	-0.089317305	0.6125606972	-0.12872241	-0.036056156	0.5009968938	-0.145607793	0.3826213406	0.4876054317	-0.252638546	-0.175407049	0.0971840251	0.605574532	0.680346886	-0.039481278	0.4199217838	0.0508329584	0.5506045421	0.4742220151	-0.169279139
CORR	v000158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7377213633	0	0	0	0	0	0	0	0	0	0.5167559971	0	0	0	0	0	0	0	0.7619270415	0.7471433775	0.7909044713	0.7364222773	0	0	0	0	0.7402237649	0	0.7429381005	0	0	0	-0.053649158	0.7297490333	0.7290923981	0	0.7436711061	0.7347700528	0	0	0.7241118438	0	0.7706907373	0	0	0	0.768733493	0.7216243922	0.6831143897	0	0.7241383711	0	0.1107098622	0.7449107969	0	0.7552518469	0.7538656242	0.6972841387	0.7149691761	0.7530306523	0.6397668958	0.6355755679	0.7497316672	0.7067541919	1	0.6851430176	0.7746305121	0	0.7972721765	0	0.7759875509	0.6770273821	0	0.7112900167	0.6745349858	0.7272348132	0	0.6477240283	0.7295557931	0.6942972111	0.7838638195	0.6535007852	0.7065076709	0.6295556539	0.0057067459	0	0.6839071871	0.7529507737	0.804220487	0.6157676915	0.7475455067	0.7038878463	0.6753155213	0.7416366567	0	0.6598952117	0.6349252711	0.6617450311	-0.145968681	0	0.683359518	0.725975579	0.6393130995	0.6688973826	0.61625073	0.5564370552	0.1811176231	0.6067358078	-0.160622383	0.6424852904	0.7469184078	-0.042519478	0.7221764431	0.6636803792	0.7524702852	0.6733511834	0.6309239528	0.6632708037	0.6247709953	0.5423349403	0.6581900005	0.6731209184	0.0737551648	0.6677671322	0.6776969747	0.6344942945	-0.006157426	0.6604859983	0.6782545896	-0.107615127	0.6945364505	0.5914766547	0.0924081074	-0.108219491	-0.024388751	0.6353901347	-0.18086788	0.0023522651	0.6064615944	-0.22605927	0.514288982	0.585479286	-0.213577651	-0.18380454	0.1547886372	0.6663582829	0.7046564023	-0.058735255	0.4212259873	-0.060356049	0.5370451981	0.6008881379	-0.140309989
CORR	v000159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6443849875	0	0	0	0	0	0	0	0	0	0.4498582027	0	0	0	0	0	0	0	0.6770795346	0.6349199162	0.6846421132	0.6669656377	0	0	0	0	0.6790118502	0	0.6697217313	0	0	0	-0.066286715	0.6575904956	0.698849823	0	0.6906768288	0.6626736487	0	0	0.6301488209	0	0.6877650217	0	0	0	0.7165836139	0.6321647072	0.631117246	0	0.6652461905	0	0.0977265138	0.6907255604	0	0.6592490365	0.6426780193	0.6623170163	0.5991814067	0.6538186785	0.6402231383	0.5563428374	0.6772651477	0.6394296441	0.6851430176	1	0.6933006162	0	0.697810817	0	0.6618551596	0.6355523988	0	0.6215829173	0.606952381	0.6766537608	0	0.5254682916	0.6773279633	0.56816462	0.6733040844	0.6103685819	0.6070162042	0.5464036279	0.0631239609	0	0.640659926	0.6661573443	0.733496489	0.5401506241	0.7034704493	0.6447538331	0.6279387623	0.6337673251	0	0.5865676196	0.6230887924	0.5530545053	-0.166756063	0	0.5618859804	0.638307378	0.5261057142	0.5563155728	0.6305360917	0.484759511	0.1548114814	0.599556958	-0.149153259	0.610048242	0.6540798994	-0.032678035	0.6464077927	0.6128653431	0.6874458322	0.6232147241	0.578031719	0.5854569544	0.5271917109	0.4755807522	0.597936042	0.6321674196	0.0208271431	0.6224837251	0.6043628128	0.4962387972	-0.040272395	0.5664284652	0.613739035	-0.118018679	0.6184161591	0.5384654635	0.1517949042	-0.164529921	-0.079446739	0.5422913159	-0.156092005	0.0105773378	0.4935547853	-0.289756725	0.4802395611	0.5159517864	-0.270374709	-0.336271001	0.2638590898	0.6420264128	0.6420495185	-0.170329166	0.4082488783	-0.067967355	0.5066664817	0.5498392872	-0.224619571
CORR	v000162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7438925992	0	0	0	0	0	0	0	0	0	0.4834972636	0	0	0	0	0	0	0	0.7392626824	0.735977181	0.743659201	0.7714882172	0	0	0	0	0.740836937	0	0.7351219268	0	0	0	0.10410125	0.7039432201	0.7056078907	0	0.7383392	0.7252013234	0	0	0.7142501045	0	0.7797731504	0	0	0	0.7746132939	0.7065517378	0.702961325	0	0.7253212308	0	0.2298769144	0.7292854257	0	0.7465450779	0.7540723979	0.6855831163	0.6883997795	0.7070781545	0.6416222125	0.6280958482	0.8026415857	0.6557377508	0.7746305121	0.6933006162	1	0	0.783482905	0	0.7656825899	0.6632328023	0	0.7505693758	0.6595531112	0.7357487189	0	0.5966787882	0.7361596234	0.6851975762	0.728000213	0.6316312276	0.6798281044	0.6618953287	0.0855523462	0	0.6717784025	0.7775593689	0.780107746	0.6020668089	0.7386655684	0.7174252713	0.6824956599	0.7329800169	0	0.6571298496	0.6051165611	0.6609925697	-0.044416188	0	0.659222479	0.7642483967	0.5974499457	0.7281511081	0.580847869	0.5252611903	0.3242129013	0.6144608258	-0.051846033	0.6266303428	0.7284290154	0.0128191981	0.6856777072	0.695104592	0.7167366786	0.6687350188	0.635397301	0.6226072291	0.5671174706	0.5332330453	0.6415380544	0.6567162027	0.1570594088	0.6604397238	0.6321958397	0.5699660105	0.0080043349	0.6226007627	0.6690412935	0.0144907018	0.6599021319	0.6210069806	0.1922186139	0.1021763663	0.0199841579	0.5541447118	-0.041392692	0.0935759434	0.6599507864	-0.043522378	0.4971146968	0.5882110898	-0.108630189	-0.268850018	0.2418115038	0.6357272523	0.6342929806	-0.105993519	0.4667577583	0.1058330235	0.5059302761	0.5951076416	-0.181784735
CORR	v000164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7377967853	0	0	0	0	0	0	0	0	0	0.6349544217	0	0	0	0	0	0	0	0.7643229275	0.7333118092	0.7570145551	0.7597191252	0	0	0	0	0.7224841573	0	0.7392051613	0	0	0	0.0065120689	0.7228300974	0.7206649343	0	0.7665708162	0.7243505344	0	0	0.7291666935	0	0.7806095021	0	0	0	0.7747087066	0.708634966	0.6883167488	0	0.74187658	0	0.1627433059	0.7624210657	0	0.7496158494	0.7757551727	0.703353147	0.6950735777	0.7363091008	0.6193712466	0.6218186858	0.7368241909	0.7069030238	0.7972721765	0.697810817	0.783482905	0	1	0	0.7773597665	0.6878483435	0	0.7151080492	0.7018035526	0.7348831742	0	0.6294942227	0.7558545415	0.6853267875	0.7639855336	0.6463319996	0.7138022529	0.6652395472	0.0517530703	0	0.716507645	0.7543952521	0.780739895	0.6037912682	0.7423632715	0.7274658358	0.6748214591	0.744525546	0	0.6892285515	0.6139796239	0.6677387891	-0.10572157	0	0.7026051698	0.7440637101	0.5913717838	0.6889936972	0.6371941844	0.5376232976	0.2540179206	0.6189474305	-0.072267891	0.6519865193	0.7291926162	0.027228699	0.690382096	0.684939689	0.7704126423	0.6725141771	0.6430116443	0.6673465913	0.6065611195	0.5037542582	0.6375777467	0.6694474458	0.1130353689	0.6932995094	0.6633480544	0.5960365886	-0.038876345	0.6731933017	0.6869907171	-0.069232141	0.6721770595	0.5911836634	0.1222227832	0.0058855606	0.006909308	0.5961163036	-0.005593407	-0.01693866	0.63653979	0.010806745	0.5418184582	0.5950826664	-0.167109871	-0.339921456	0.1882432602	0.7031838273	0.696218389	-0.038151854	0.4565926095	-0.058714079	0.5240857523	0.6029000528	-0.085250374
CORR	v000172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7303521126	0	0	0	0	0	0	0	0	0	0.4565241589	0	0	0	0	0	0	0	0.7412071789	0.7240769422	0.7653027954	0.7215494108	0	0	0	0	0.7146316206	0	0.7362733154	0	0	0	-0.081778131	0.6947837556	0.7119400509	0	0.725176876	0.7357430742	0	0	0.694725208	0	0.7837507837	0	0	0	0.753525668	0.6790258972	0.6646466473	0	0.7097345285	0	0.0874797553	0.7430044462	0	0.7286781688	0.7522254051	0.6845330483	0.7018786393	0.7036119615	0.6017950841	0.6259847054	0.7491896825	0.6910302312	0.7759875509	0.6618551596	0.7656825899	0	0.7773597665	0	1	0.6639061485	0	0.7020986023	0.7137625762	0.7248609932	0	0.7132399242	0.7333439467	0.6990270847	0.7654645059	0.6500366657	0.6949177755	0.6254839914	-0.021166942	0	0.7028967429	0.7537733751	0.7733174906	0.6065299155	0.7303174942	0.7171125374	0.6656702568	0.6916873534	0	0.6357751182	0.6411601296	0.6831517684	-0.21360992	0	0.6951152216	0.7543800991	0.6114507232	0.7172304522	0.600455427	0.5811707821	0.2257831883	0.6283616101	-0.194049698	0.6055318748	0.7337351049	-0.063346376	0.6808474196	0.6966039489	0.7297586975	0.7002197304	0.6026820806	0.655323324	0.6007101109	0.5727393731	0.6057848751	0.665496302	0.072507407	0.6606694285	0.6937478675	0.5504965667	0.0347141675	0.6447374591	0.6686468135	-0.161165285	0.6809666588	0.6043689097	0.1292399612	-0.108255064	-0.016389764	0.5926757557	-0.148344017	-0.100163011	0.6562912958	-0.148865672	0.5917071771	0.6272615399	-0.310021409	-0.182565654	0.1832068466	0.6169810214	0.6694638804	-0.071219322	0.4278676603	0.0076038797	0.4968094382	0.5946787246	-0.252940454
CORR	v000175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6858435345	0	0	0	0	0	0	0	0	0	0.3698470959	0	0	0	0	0	0	0	0.6805047242	0.6348350554	0.6748026028	0.668756347	0	0	0	0	0.6354176194	0	0.6745059144	0	0	0	0.089080584	0.6133875053	0.6627944918	0	0.6798353532	0.6219569377	0	0	0.620737834	0	0.6941007194	0	0	0	0.6740833523	0.6624320753	0.6018544225	0	0.6649454289	0	0.1376919613	0.6898422995	0	0.6850398484	0.6392679999	0.6207716294	0.6106828285	0.6545021737	0.5623895212	0.5500525819	0.6488248338	0.63770097	0.6770273821	0.6355523988	0.6632328023	0	0.6878483435	0	0.6639061485	1	0	0.6305831247	0.6160572292	0.6123603612	0	0.5659378025	0.6639085427	0.5791055395	0.6757770529	0.6047487864	0.6379741843	0.5671731505	0.0732431141	0	0.655112101	0.6411986455	0.7014711283	0.480307589	0.6863583135	0.6050381223	0.597500546	0.6264150766	0	0.641279862	0.5434311056	0.6252556446	0.0219989326	0	0.574476202	0.6310546503	0.5705327535	0.6128444191	0.5770940827	0.4500609388	0.1252380211	0.5322551094	-0.064310358	0.5348876645	0.6488990848	0.0300936866	0.6356399284	0.5749183915	0.6413905109	0.5852519905	0.5611307888	0.5622082521	0.5647469603	0.4603630486	0.5448220078	0.5552220709	0.0550490378	0.5895044226	0.5764748582	0.4744841565	0.0964495228	0.6184338677	0.5740350664	-0.056085131	0.6145971574	0.5479058443	0.1382983621	-0.128218075	0.0216892578	0.5501051192	0.0275559112	0.0175653194	0.5281306329	-0.090419633	0.4870365022	0.4706893547	-0.268133111	-0.042522034	0.1312571276	0.6062749577	0.6127222187	0.033697309	0.3802174363	0.0189800281	0.4971352105	0.5107573559	0.0395139637
CORR	v000177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6807069018	0	0	0	0	0	0	0	0	0	0.4352410009	0	0	0	0	0	0	0	0.7112715318	0.6760599528	0.7253388398	0.7045771432	0	0	0	0	0.6665485806	0	0.6825409251	0	0	0	0.1518098424	0.6913851879	0.6623186903	0	0.7384801057	0.686585638	0	0	0.6978048272	0	0.747348316	0	0	0	0.7344932286	0.6707210683	0.669452531	0	0.6838969578	0	0.1915571745	0.6791703522	0	0.7147664817	0.7125613381	0.6457041056	0.6291745216	0.6532663073	0.6029611407	0.5483103674	0.7385964104	0.6653182523	0.7112900167	0.6215829173	0.7505693758	0	0.7151080492	0	0.7020986023	0.6305831247	0	1	0.6012915937	0.6778735226	0	0.5491257724	0.6877295331	0.6226529014	0.6782665707	0.6098737403	0.6717877234	0.611761577	0.1825703233	0	0.65574435	0.8624712328	0.751782987	0.5931453192	0.6738489801	0.6255326661	0.6044050216	0.668311721	0	0.6325087649	0.6329496266	0.6377676879	0.0236979774	0	0.6427030084	0.7211176298	0.5787326769	0.6641380734	0.5885347817	0.451207606	0.2863922512	0.5710728296	-0.058071842	0.5874678638	0.6657383139	-0.022651489	0.6533109246	0.6382687434	0.6791065993	0.636297854	0.622678411	0.6002914335	0.5557674969	0.4964190266	0.6068458281	0.6306927331	0.1681247718	0.67215165	0.6070732646	0.5207266088	-0.002354271	0.5534325713	0.5889425069	-0.058356512	0.6069755455	0.5878989985	0.131494716	0.0359150254	-0.032883249	0.6201204228	0.0281600446	0.0521530157	0.6106043059	-0.085478174	0.5424202578	0.5788496169	-0.078406725	-0.274607015	0.1583985291	0.6200606619	0.6369666818	-0.022822653	0.4446467689	0.0542998237	0.4280863566	0.5832435677	-0.174546503
CORR	v000184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6582383323	0	0	0	0	0	0	0	0	0	0.3959449922	0	0	0	0	0	0	0	0.6553657279	0.6523090261	0.6651199457	0.6526028976	0	0	0	0	0.6463614996	0	0.6682827044	0	0	0	-0.115428788	0.586193787	0.6500118038	0	0.6605778058	0.6572989266	0	0	0.6459684375	0	0.6744649955	0	0	0	0.6665620052	0.6335682686	0.5902942094	0	0.6588046553	0	0.0743310121	0.6341157398	0	0.6562464342	0.6570746515	0.6254825844	0.6079221156	0.6147086944	0.5822381744	0.5577523158	0.6732712179	0.5722710344	0.6745349858	0.606952381	0.6595531112	0	0.7018035526	0	0.7137625762	0.6160572292	0	0.6012915937	1	0.6394319717	0	0.5895601972	0.6479032271	0.6457906866	0.6529171402	0.6013606139	0.6314178464	0.5917810782	-0.001434579	0	0.6117586346	0.663607997	0.7318718921	0.5216018333	0.677689409	0.6770131786	0.609272732	0.6140091764	0	0.5752623981	0.5692600703	0.6282242394	-0.071513762	0	0.6196278103	0.674015652	0.469349872	0.622121685	0.5812131605	0.4947882024	0.1726656458	0.557536876	-0.116104701	0.5392443678	0.6120568552	-0.00082005	0.615605421	0.6113957247	0.621051569	0.5954722997	0.55929635	0.5547370176	0.5589569829	0.4505763549	0.5139259009	0.6079543746	0.1055867238	0.5999007176	0.6394472631	0.4679570061	0.0376752313	0.5444216265	0.5589140994	-0.140571572	0.6152123089	0.586595134	0.196837647	-0.07629203	-0.043028605	0.5059772126	-0.039330358	0.0400849805	0.5545607146	-0.143468302	0.4770574252	0.530018922	-0.17563246	-0.154868025	0.2003820103	0.562122378	0.6267752611	-0.118810311	0.3935058992	0.0267770464	0.462925509	0.5842633652	-0.19474782
